ParcelID,ParcelType,Map,Lot,GIS_Area,siteaddres,yearbuilt,decadebuilt
0247 2 126   0001,Parcel,C5,126,1.400215249,126 BALFOUR DRIVE,0,na
2051 1 149   0001,Parcel,D5,149,91.9805498,149 FLAGG ROAD,0,na
3011 2 124   0001,Parcel,E8,124,0.172188766,124 KEENEY AVENUE,0,na
0031 1 2581  0001,Parcel,E4,2581,0.248380581,2581 ALBANY AVENUE,0,na
6101 1 83    0001,Parcel,H11,83,0.732456619,83 WESTPHAL STREET,0,na
4641 2 12    0001,Parcel,D10,12,0.210904482,12 ROBERTS LANE,0,na
4641 2 8     0001,Parcel,D10,8,0.207435065,8 ROBERTS LANE,0,na
5691 2 18    0001,Parcel,E11,18,0.176414715,18 TUNXIS ROAD,0,na
1631 2 50    0001,Parcel,C2,50,0.824738178,50 EASTCLIFF DRIVE,0,na
0121 2 60    0001,Parcel,C3,60,0.660875711,60 ARLEN WAY,0,na
0231 2 112   0001,Parcel,H4,112,1.107497823,112 BAINTON ROAD,0,na
5641 2 1236  0001,Parcel,F7,1236,0.146992064,1236 TROUT BROOK DRIVE,0,na
5101 2 96    0001,Parcel,H15,96,0.717380461,96 SOUTH STREET,0,na
6101 2 56    0001,Parcel,H11,56,0.111440101,56 WESTPHAL STREET,0,na
0951 1 59    0001,Parcel,H11,59,0.027357773,59 CAYA AVENUE,0,na
1141 2 48    0001,Parcel,H16,48,0.228656066,48 CODY STREET,0,na
1411 1 45    0001,Parcel,H16,45,0.17328796,45 CUSTER STREET,0,na
0031 2 3080  0001,Parcel,A3,3080,23.56448954,3080 ALBANY AVENUE,0,na
0031 2 3064  0001,Parcel,B3,3064,2.725782843,3064 ALBANY AVENUE,0,na
3776 2 522   0101,Parcel,H13,522,0.164271357,522 NEW PARK AVENUE,0,na
3776 2 472   0001,Parcel,H13,472,0.436578033,472 NEW PARK AVENUE,0,na
1441 2 34    0001,Parcel,H13,34,0.509638621,34 DARCY STREET,0,na
3751 1 81    0001,Parcel,H11,81,0.177361326,81 MOZART STREET,0,na
3751 1 91    0001,Parcel,H11,91,1.251255042,91 MOZART STREET,0,na
3961 2 310   0001,Parcel,H11,310,0.296137701,310 OAKWOOD AVENUE,0,na
3961 2 298   0001,Parcel,H11,298,0.149355199,298 OAKWOOD AVENUE,0,na
4831 2 78    0001,Parcel,E11,78,0.10836168,78 SEDGWICK ROAD,0,na
5095 1 261   0201,Parcel,F12,261-201,0.632142127,261 SOUTH MAIN STREET,0,na
3961 2 680   0001,Parcel,H14,680,0.206609738,680 OAKWOOD AVENUE,0,na
5641 1 1281  0001,Parcel,F6,1281,0.061139682,1281 TROUT BROOK DRIVE,0,na
3151 1 57    0001,Parcel,H12,57,0.063763707,57 LAYTON STREET,0,na
3251 2 34    0001,Parcel,F5,34,0.03466967,34 LINDY LANE,0,na
3701 1 101   0001,Parcel,D11,101,0.246936286,101 MOUNTAIN ROAD,0,na
0381 2 8     0001,Parcel,E15,8,0.263572522,8 BERKSHIRE ROAD,0,na
1011 1 33    0001,Parcel,G14,33,0.170867782,33 CHELTON AVENUE,0,na
1011 1 39    0001,Parcel,G14,39,0.17481866,39 CHELTON AVENUE,0,na
3771 2 1340  0001,Parcel,E15,1340,0.202771304,1340 NEW BRITAIN AVENUE,0,na
3321 2 80    0001,Parcel,F8,80,1.134497735,80 LOOMIS DRIVE,0,na
3836 1 1115  0001,Parcel,E2,1115,0.224438811,1115 NORTH MAIN STREET,0,na
4131 2 512   0001,Parcel,F10,512,0.2066138,512 PARK ROAD,0,na
4131 2 506   0001,Parcel,F10,506,0.206613309,506 PARK ROAD,0,na
4301 1 21    0001,Parcel,E9,21,0.286651836,21 PLEASANT STREET,0,na
4491 2 112   0001,Parcel,F9,112,0.01575634,112 RAYMOND ROAD,0,na
0031 2 3124  0001,Parcel,A2,3124,1.130631357,3124 ALBANY AVENUE,0,na
4841 2 14    0001,Parcel,C13,14,0.372266724,14 SELDEN HILL DRIVE,0,na
1521 1 185   0001,Parcel,H14,185,0.30475324,185 DEXTER AVENUE,0,na
1521 1 149   0001,Parcel,H14,149,0.284538364,149 DEXTER AVENUE,0,na
1521 1 145   0001,Parcel,H14,145,0.284430864,145 DEXTER AVENUE,0,na
4771 1 17    0001,Parcel,H11,17,0.451184351,17 ST AUGUSTINE STREET,0,na
2451 1 23R   0001,Parcel,C9,23R,0.73409633,23 GREENRIDGE LANE,0,na
1521 1 179   0001,Parcel,H14,179,0.571362273,179 DEXTER AVENUE,0,na
0531 1 1545R 0001,Parcel,F10,1545R,0.179833851,1545R BOULEVARD,0,na
0531 1 1547  0001,Parcel,F10,1547,0.291620027,1547 BOULEVARD,0,na
0871 1 R     2701,Parcel,C8,R,0.589182895,CANAL ROAD,0,na
0871 1 R     2701,Parcel,C8,R,0.589182895,CANAL ROAD,0,na
3661 2 66    0001,Parcel,G3,66,0.515431959,66 MOHAWK DRIVE,0,na
4861 2 72    0001,Parcel,G3,72,0.465816381,72 SEMINOLE CIRCLE,0,na
3961 2 600   0201,Parcel,H13,600,0.497608974,600 OAKWOOD AVENUE,0,na
3771 2 1224  0001,Parcel,F14,1224,0.095661494,,0,na
0871 2 16      0401,Parcel,C4,16,0.547221625,,0,na
0951 2 36    0001,Parcel,H11,36,0.218716731,,0,na
1981 2 204   0001,Parcel,H7,204,2.181162294,204 FERN STREET,0,na
0181 1 1749R 0001,Parcel,F6,1749R,0.547418617,1749 ASYLUM AVENUE,0,na
5641 2 1304  0101,Parcel,F6,1304,0.236788103,1304 TROUT BROOK DRIVE,0,na
5641 2 1284  0001,Parcel,F6,1284,1.228846616,1284 TROUT BROOK DRIVE,0,na
1891 2 914   0001,Parcel,F9,914,5.949729886,914 FARMINGTON AVENUE,0,na
4301 1 47    0101,Parcel,E9,47,5.287667028,47 PLEASANT STREET,0,na
6201 1 351   0001,Parcel,E9,351,14.76970551,351 WHITMAN AVENUE,0,na
5971 1 45    0001,Parcel,E9,45,0.203051443,45 WELLS ROAD,0,na
?,,F13,,0.5715806,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
2051 2 134   0001,Parcel,D5,134,6.23896784,,0,na
4041 1 45    0001,Parcel,C6,45,3.582388146,45 ORCHARD ROAD,0,na
4041 1 35    0001,Parcel,C6,35,4.086835055,35 ORCHARD ROAD,0,na
4041 2 56    0001,Parcel,C6,56,1.039908216,56 ORCHARD ROAD,0,na
2701 1 61    0001,Parcel,H15,61,0.130331972,61 HILLCREST AVENUE,0,na
1701 2 28    0001,Parcel,G8,28,0.023905338,28 EDMUND PLACE,0,na
2191 2 36    0001,Parcel,G8,36,1.813043095,36 FREDERICK ROAD,0,na
2131 2 146   0101,Parcel,E10,146,0.034482382,146 FOUR MILE ROAD,0,na
1961 1 3     0001,Parcel,H8,3,0.0091826,3 FENNWAY,0,na
1451 1 19    0101,Parcel,G13,19,0.017752722,19 DARTMOUTH AVENUE,0,na
0031 1 2049  0001,Parcel,G4,2049,0.011478482,2049 ALBANY AVENUE,0,na
2511 1 91    0101,Parcel,G15,91,0.001848134,91 GROVE STREET,0,na
2011 1 111   0001,Parcel,C2,111,0.777332778,111 FERNCLIFF DRIVE,0,na
6021 1 55    0301,Parcel,C2,55,0.240545181,55 WESTCLIFF DRIVE,0,na
3661 2 136   0101,Parcel,F3,136,0.333595641,136 MOHAWK DRIVE,0,na
3671 1 109   0101,Parcel,F3,109,0.199953487,109 MOHEGAN DRIVE,0,na
3836 2 60    0001,Parcel,F8,60,7.085552668,60 NORTH MAIN STREET,0,na
5641 1 495   1001,Parcel,G10,495,0.653601963,495 TROUT BROOK DRIVE,0,na
4131 2 492   0001,Parcel,F10,492,0.206211506,492 PARK ROAD,0,na
4131 2 502   0001,Parcel,F10,502,0.206860738,502 PARK ROAD,0,na
4131 2 496   0001,Parcel,F10,496,0.206012593,496 PARK ROAD,0,na
5999 1 77    0001,Parcel,E3,77,0.093969089,77 WEST RIDGE DRIVE,0,na
4131 2 490   0001,Parcel,F10,490,0.994275336,490 PARK ROAD,0,na
4131 2 480   0001,Parcel,F10,480,0.246798683,480 PARK ROAD,0,na
6201 2 186   0002,Parcel,E8,186,0.320867873,186 WHITMAN AVENUE,0,na
3836 2 160   0201,Parcel,F7,160,0.04657011,160 NORTH MAIN STREET,0,na
1501 2 40    0001,Parcel,C13,40,1.219667772,40 DEER RUN DRIVE,0,na
0247 1 111   0001,Parcel,C5,111,1.324482292,111 BALFOUR DRIVE,0,na
0247 1 115   0001,Parcel,C5,115,0.879047621,115 BALFOUR DRIVE,0,na
0247 1 117   0001,Parcel,C5,117,0.838308993,117 BALFOUR DRIVE,0,na
0247 1 133   0001,Parcel,C5,133,1.202344028,133 BALFOUR DRIVE,0,na
0247 1 129   0001,Parcel,C5,129,1.028104999,129 BALFOUR DRIVE,0,na
3687 1 29    0001,Parcel,C5,29,1.093617644,29 MORNINGCREST DRIVE,0,na
1051 2 12    0001,Parcel,C6,12,1.246830083,12 CLARK DRIVE,0,na
4081 1 7     0001,Parcel,F10,7,0.297136751,,0,na
2471 2 64    0001,Parcel,F4,64,0.401715818,64 GRENHART STREET,0,na
4717 1 21    0001,Parcel,C6,21,1.007394541,21 RUSHLEIGH ROAD,0,na
0541 1 1     0001,Parcel,F4,1,0.201052151,1 BOWEN STREET,0,na
0541 1 11    0001,Parcel,F4,11,0.427678106,11 BOWEN STREET,0,na
3051 2 10    0001,Parcel,F4,10,0.275355063,10 KING PHILIP DRIVE,0,na
3441 2 20    0001,Parcel,F4,20,0.419011101,20 MANSFIELD AVENUE,0,na
3051 2 18    0001,Parcel,F4,18,0.534116295,18 KING PHILIP DRIVE,0,na
3051 2 14    0001,Parcel,F4,14,0.512117364,14 KING PHILIP DRIVE,0,na
2471 2 52    0001,Parcel,F4,52,0.217382898,52 GRENHART STREET,0,na
2471 2 60    0001,Parcel,F4,60,0.444724185,60 GRENHART STREET,0,na
2471 2 56    0001,Parcel,F4,56,0.224655485,56 GRENHART STREET,0,na
3381 2 14    0001,Parcel,E4,14,1.618961837,,0,na
5096 2 210   0001,Parcel,G10,210,0.17217822,210 SOUTH QUAKER LANE,0,na
3171 1 103   0001,Parcel,G3,103,0.763532816,103 LEDYARD ROAD,0,na
0031 1 2551  0001,Parcel,E4,2551,0.322827921,2551 ALBANY AVENUE,0,na
6241 2 14    0001,Parcel,C3,14,1.858479089,14 WINCHESTER DRIVE,0,na
6241 2 10    0001,Parcel,C3,10,0.753556214,10 WINCHESTER DRIVE,0,na
2011 2 2     0001,Parcel,C3,2,1.156893811,2 FERNCLIFF DRIVE,0,na
5605 2 2     0001,Parcel,C4,2791,0.980970494,2 TOLL HOUSE LANE,0,na
2721 2 34    0001,Parcel,D7,34,0.439128592,34 HILLSBORO DRIVE,0,na
2681 2 88    0001,Parcel,C5,88,0.999074394,88 HIGH RIDGE ROAD,0,na
0981 2 58    0001,Parcel,E12,58,0.833620038,58 CHAPMAN ROAD,0,na
3701 2 354   0901,Parcel,D8,354,0.15190563,354 MOUNTAIN ROAD,0,na
5605 1 7     0001,Parcel,C4,2799,0.373264294,7 TOLL HOUSE LANE,0,na
5605 1 3     0001,Parcel,C4,2801,0.795337859,3 TOLL HOUSE LANE,0,na
0031 1 2849  0001,Parcel,C3,2849,0.67831389,2849 ALBANY AVENUE,0,na
1481 1 9     0001,Parcel,C4,9,1.063596005,9 DAYTON LANE,0,na
3701 1 893B  0001,Parcel,C1,893B,1.832287427,893 MOUNTAIN ROAD,0,na
3701 1 893A  0001,Parcel,D1,893A,0.450818173,893 MOUNTAIN ROAD,0,na
1891 1 1255  0001,Parcel,D10,1255,0.795524198,1255 FARMINGTON AVENUE,0,na
1891 1 923   0001,Parcel,F9,923,1.028502791,923 FARMINGTON AVENUE,0,na
1891 1 931   0001,Parcel,F9,931,0.222874545,931 FARMINGTON AVENUE,0,na
2051 2 30    0002,Parcel,E4,30,0.005205416,,0,na
2841 2 62    0001,Parcel,D8,62,0.040415846,62 HUNTER DRIVE,0,na
5241 1 195   0001,Parcel,G6,1629,0.296144569,195 STEELE ROAD,0,na
5241 1 195   0001,Parcel,G6,1629,0.296144569,195 STEELE ROAD,0,na
0531 1 1515  0001,Parcel,F10,1515,5.958926872,1515 BOULEVARD,0,na
6141 2 6     0001,Parcel,C10,6,0.166284693,6 WETTLESON AVENUE,0,na
2317 2 52    0001,Parcel,C11,52,0.293707336,52 GIN STILL LANE,0,na
2317 2 52    0001,Parcel,C11,52,0.293707336,52 GIN STILL LANE,0,na
0881 2 24    0001,Parcel,C1,24,1.891467904,24 CANDLEWOOD DRIVE,0,na
2691 2 50    0001,Parcel,D2,50,0.736857473,50 HIGH WOOD ROAD,0,na
3745 2 12A   0001,Parcel,C3,12A,0.423857031,12A MOUNTAINSIDE ROAD,0,na
0031 2 2866  0001,Parcel,C3,2866,0.348875611,2866 ALBANY AVENUE,0,na
5941 1 9     0001,Parcel,C3,9,0.595489229,9 WATERCLIFF CIRCLE,0,na
5096 2 234   0001,Parcel,G10,234,0.154827874,234 SOUTH QUAKER LANE,0,na
4771 2 4     0301,Parcel,H11,4,0.205585293,4 ST AUGUSTINE STREET,0,na
3687 2 16    0001,Parcel,C6,16,1.125453151,16 MORNINGCREST DRIVE,0,na
5981 1 17    0001,Parcel,D7,17,0.968395884,17 WENDY LANE,0,na
3701 2 280   0001,Parcel,D8,280,5.086112245,280 MOUNTAIN ROAD,0,na
5861 2 28    0101,Parcel,D9,28,0.053198122,28 WALTON DRIVE,0,na
1981 2 692   0001,Parcel,D8,692,1.175602785,692 FERN STREET,0,na
3701 1 329   0001,Parcel,D8,329,0.155386676,329 MOUNTAIN ROAD,0,na
6361 2 14    0001,Parcel,F7,14,2.025090193,14 WYNDWOOD ROAD,0,na
3836 1 185   0001,Parcel,F7,185,0.805927337,185 NORTH MAIN STREET,0,na
0801 2 88    0001,Parcel,C11,88,0.295375296,,0,na
?,,C11,,0.268290277,,0,na
5641 1 1153  0001,Parcel,F7,1153,4.945975107,1153 TROUT BROOK DRIVE,0,na
0321 1 55    0001,Parcel,E12,55,1.197640091,55 BELCREST ROAD,0,na
3901 2 38    0001,Parcel,H4,38,0.581184231,38 NORTHMOOR ROAD,0,na
2841 2 152   0001,Parcel,C8,152,0.483813892,152 HUNTER DRIVE,0,na
4761 1 7     0001,Parcel,D5,7,0.123016311,7 SADDLE RIDGE DRIVE,0,na
5701 2 14    0001,Parcel,C7,14,0.596449323,14 UPLANDS DRIVE,0,na
4911 1 15    0001,Parcel,E5,15,6.118564608,15 SHADY LANE,0,na
3836 1 89    0001,Parcel,F8,89,0.270476926,89 NORTH MAIN STREET,0,na
2581 1 11    0001,Parcel,E6,11,0.360883536,11 HATHEWAY DRIVE,0,na
2671 2 2     0001,Parcel,E6,2,0.338762942,2 HIGH POINT LANE,0,na
5641 1 495   0801,Parcel,G11,495,1.430413618,495 TROUT BROOK DRIVE,0,na
4491 2 116R  0001,Parcel,F9,116R,0.73496974,116 RAYMOND ROAD,0,na
4491 1 231   0101,Parcel,F10,231,0.210966712,231 RAYMOND ROAD,0,na
2317 1 21    0001,Parcel,C11,21,0.103767415,21 GIN STILL LANE,0,na
3801 2 318   0001,Parcel,G16,318,0.516720463,318 NEWINGTON ROAD,0,na
1891 1 1297  0001,Parcel,C10,1297,0.198413734,1297 FARMINGTON AVENUE,0,na
5093 2 170   0001,Parcel,H9,170,0.138869107,170 SOUTH HIGHLAND STREET,0,na
5093 2 188   0001,Parcel,H9,188,0.070533949,188 SOUTH HIGHLAND STREET,0,na
5641 1 495   1401,Parcel,F9,495,0.304011984,495 TROUT BROOK DRIVE,0,na
6141 1 15    0001,Parcel,C11,15,0.354121055,15 WETTLESON AVENUE,0,na
6141 1 23    0001,Parcel,C11,23,0.214869975,23 WETTLESON AVENUE,0,na
6141 2 18    0001,Parcel,C11,18,0.150526346,18 WETTLESON AVENUE,0,na
1891 1 1383  0001,Parcel,C11,1383,0.035344382,1383 FARMINGTON AVENUE,0,na
5401 2 30    0001,Parcel,C10,30,1.361086227,30 SUNSET FARM ROAD,0,na
1891 2 1268  0001,Parcel,D10,1268,2.034725805,1268 FARMINGTON AVENUE,0,na
5351 1 8     0001,Parcel,C10,8,1.166077132,8 SUNFIELD LANE,0,na
?,,F13,,0.105393545,,0,na
5901 2 8     0001,Parcel,H10,8,0.116647442,8 WARREN TERRACE,0,na
4131 1 323   0001,Parcel,G10,323,0.266549042,323 PARK ROAD,0,na
5096 2 260   0001,Parcel,G10,260,0.133549555,260 SOUTH QUAKER LANE,0,na
2221 2 10    0001,Parcel,D8,10,0.303179842,10 GALLAUDET DRIVE,0,na
6081 1 179   0001,Parcel,C7,179,1.716184108,179 WESTMONT,0,na
6081 2 178   0001,Parcel,C7,178,0.842104046,178  WESTMONT,0,na
4601 1 35    0001,Parcel,D10,35,0.673562207,35 RINGGOLD STREET,0,na
2841 1 137   0001,Parcel,C8,137,0.093275033,137 HUNTER DRIVE,0,na
5671 2 8     0001,Parcel,H9,8,0.12622603,8 TROY STREET,0,na
5093 1 221   0001,Parcel,H10,221,0.143775052,221 SOUTH HIGHLAND STREET,0,na
5601 2 18    0001,Parcel,H10,18,0.297655437,18 TOBEY STREET,0,na
1981 2 526   0001,Parcel,E8,526,0.167847061,,0,na
1431 2 10    0001,Parcel,F9,10,0.195503681,10 DALE STREET,0,na
3836 1 71    0001,Parcel,F8,71,0.306124009,71 NORTH MAIN STREET,0,na
1981 1 611   0001,Parcel,E8,611,0.177499365,611 FERN STREET,0,na
4491 2 114   0101,Parcel,F9,114,0.193455837,114 RAYMOND ROAD,0,na
3541 1 1     0001,Parcel,F9,1,3.582109673,1 MEMORIAL ROAD,0,na
0031 1 2897R 0001,Parcel,B3,2897R,30.38149032,2897 ALBANY AVENUE,0,na
1461 2 142   0001,Parcel,E16,142,2.276260056,142 DAVENPORT ROAD,0,na
0801 1 67    0001,Parcel,D11,67,8.782295117,67 BUENA VISTA ROAD,0,na
0247 1 123   0001,Parcel,C5,123,0.834568017,123 BALFOUR DRIVE,0,na
4346 1 33A   0001,Parcel,E6,33A,0.047712942,33 PORTER DRIVE,0,na
4601 1 393   0001,Parcel,D15,393,0.284713862,393 RIDGEWOOD ROAD,0,na
5311 2 92    0001,Parcel,C8,92,1.374777552,92 STONER DRIVE,0,na
4601 2 30    0001,Parcel,D10,30,0.166890877,30 RIDGEWOOD ROAD,0,na
1891 1 1157R 0001,Parcel,E10,1157R,1.432952988,1157 FARMINGTON AVENUE,0,na
5881 2 46    0001,Parcel,E10,46,0.238977655,46 WARDWELL ROAD,0,na
4301 1 17R   0001,Parcel,E9,17R,0.378787992,17 PLEASANT STREET,0,na
1081 1 169   0001,Parcel,E7,169,0.452803866,169 CLIFFMORE ROAD,0,na
5641 1 495   0601,Parcel,G12,495,4.876809249,,0,na
?,,D9,,5.741410356,,0,na
0031 2 2876C 0001,Parcel,C3,55,7.881542525,2876 ALBANY AVENUE,0,na
6271 2 10    0001,Parcel,F14,10,0.254966974,10 WINTHROP ROAD,0,na
2401 2 18    0001,Parcel,G13,18,0.174523537,18 GRASSMERE AVENUE,0,na
2861 1 155   0001,Parcel,H15,155,0.383895739,155 HURLBUT STREET,0,na
4831 1 15    0201,Parcel,F11,15,2.122616117,15 SEDGWICK ROAD,0,na
3781 1 233   0001,Parcel,H13,233,0.407594834,233 NEWFIELD AVENUE,0,na
5401 1 63    0001,Parcel,C9,63,1.002799577,63 SUNSET FARM ROAD,0,na
5241 2 250   0001,Parcel,H5,250,0.077250768,250 STEELE ROAD,0,na
4971 1 105   0001,Parcel,H16,105,2.757628195,105 SHIELD STREET,0,na
2861 1 63    0001,Parcel,H15,63,0.811218851,63 HURLBUT STREET,0,na
0471 1 119   0001,Parcel,H3,119,0.475148243,119 BLOOMFIELD AVENUE,0,na
3501 1 75    0001,Parcel,D9,75,0.290772013,75 MEADOW LANE,0,na
2111 1 29    0001,Parcel,C2,29,0.048651054,29 FOREST HILLS DRIVE,0,na
1981 2 392   0301,Parcel,F7,392,6.879132747,392 FERN STREET,0,na
4601 1 53    0001,Parcel,D10,53,0.095888807,53 RIDGEWOOD ROAD,0,na
4601 1 47    0001,Parcel,D10,47,0.092822178,47 RIDGEWOOD ROAD,0,na
4601 1 43    0001,Parcel,D10,43,0.113678655,43 RIDGEWOOD ROAD,0,na
3701 1 141   0001,Parcel,D10,141,0.329419272,141 MOUNTAIN ROAD,0,na
4991 1 115   0001,Parcel,G12,115,0.355684596,115 SIDNEY AVENUE,0,na
5096 2 624   0001,Parcel,G12,624,0.34789528,624 SOUTH QUAKER LANE,0,na
3731 1 27    0001,Parcel,C9,27,0.320501868,27 MOUNTAIN TERRACE ROAD,0,na
2631 1 89    0001,Parcel,C9,89,0.460746878,89 HIGH FARMS ROAD,0,na
2551 1 131   0001,Parcel,G12,131,0.774623057,131 HAMPTON AVENUE,0,na
2071 2 836   0001,Parcel,G12,836,0.705381978,836 FLATBUSH AVENUE,0,na
2551 2 122   0001,Parcel,G12,122,0.357130817,122 HAMPTON AVENUE,0,na
5115 2 54    0001,Parcel,H16,54,2.54233818,54 SOUTHWOOD DRIVE,0,na
5101 2 164   0101,Parcel,G16,164,0.452732435,164 SOUTH STREET,0,na
0551 1 41    0001,Parcel,F9,41,1.542081767,41 BRACE ROAD,0,na
5101 1 179   0001,Parcel,G16,179,12.06798795,179 SOUTH STREET,0,na
6141 2 54    0001,Parcel,C11,54,0.205066784,54 WETTLESON AVENUE,0,na
0031 2 2754  0001,Parcel,D4,2754,0.512130911,2754 ALBANY AVENUE,0,na
4228 2 24    0001,Parcel,C1,24,18.98501991,24 PHEASANT CHASE,0,na
3701 1 899   0001,Parcel,C1,899,1.179522405,899 MOUNTAIN ROAD,0,na
0471 2 190   0001,Parcel,H3,190,0.033261349,190 BLOOMFIELD AVENUE,0,na
3771 2 922   0001,Parcel,H14,922,0.232504237,,0,na
2821 2 44    0101,Parcel,E16,44,0.019469981,44 HUCKLEBERRY LANE,0,na
0031 1 3021  0001,Parcel,B3,3021,6.36445028,3021 ALBANY AVENUE,0,na
0181 2 1700  0001,Parcel,F6,1700,24.06738323,1700 ASYLUM AVENUE,0,na
96100,Condo Main,H12,341,0.345395014,9 ENGLEWOOD AVENUE,0,na
96100,Condo Main,H12,341,0.345395014,9C ENGLEWOOD AVENUE #C,0,na
96100,Condo Main,H12,341,0.345395014,9A ENGLEWOOD AVENUE #A,0,na
96100,Condo Main,H12,341,0.345395014,9B ENGLEWOOD AVENUE #B,0,na
96100,Condo Main,H12,341,0.345395014,9D ENGLEWOOD AVENUE #D,0,na
4021 1 21    0001,Parcel,B3,21,2.313958372,21 OLD STONE CROSSING,0,na
0311 1 99    0001,Parcel,E14,99,0.229714017,99 BEECHWOOD ROAD,0,na
5311 1 95    0001,Parcel,C8,95,0.853005211,95 STONER DRIVE,0,na
3781 1 229   0001,Parcel,H13,229,0.455887524,229 NEWFIELD AVENUE,0,na
5951 1 105   0001,Parcel,D13,105,0.379570828,105 WATERSIDE LANE,0,na
1521 2 140   0001,Parcel,H14,140,0.974603397,140 DEXTER AVENUE,0,na
5691 2 420A  0001,Parcel,C14,420A,0.890454647,420 TUNXIS ROAD,0,na
4501 1 59    0001,Parcel,E16,59,2.426979055,59 RED TOP DRIVE,0,na
2011 2 36    0001,Parcel,C3,36,0.73254519,36 FERNCLIFF DRIVE,0,na
3771 1 1037  0001,Parcel,G15,1037,9.619475225,1037 NEW BRITAIN AVENUE,0,na
2451 1 7     0001,Parcel,C9,7,0.301212212,7 GREENRIDGE LANE,0,na
5501 2 6     0001,Parcel,C10,6,0.686700426,6 TEN ACRE LANE,0,na
?,,F13,,0.079562908,,0,na
?,,E6,,0.429109278,,0,na
?,,D15,,0.324968496,,0,na
?,,E14,,0.476400154,,0,na
?,,C13,,0.033338917,,0,na
98400,Condo Main,F9,85,2.050805722,65 MEMORIAL ROAD #1,0,na
98400,Condo Main,F9,85,2.050805722,85 MEMORIAL ROAD,0,na
98400,Condo Main,F9,85,2.050805722,65 MEMORIAL ROAD #2,0,na
0031 2 3164  0001,Parcel,A2,3164,10.15173209,3164 ALBANY AVENUE,0,na
0471 1 79A   0001,Parcel,H4,79A,0.25595152,79A BLOOMFIELD AVENUE,0,na
5351 2 18    0001,Parcel,C10,18,0.189654943,,0,na
4001 2 18    0001,Parcel,C10,18,0.216116639,,0,na
?,,A1,,1.065240893,,0,na
4951 1 19    0001,Parcel,H16,19,0.120168633,19 SHERMAN STREET,0,na
1891 2 946   0001,Parcel,F9,946,0.529725392,946 FARMINGTON AVENUE,0,na
0181 2 1710  0001,Parcel,F6,1710,0.451548717,1710 ASYLUM AVENUE,0,na
0031 2 2376  0001,Parcel,F4,2376,0.373378321,2376 ALBANY AVENUE,0,na
1411 1 91    0001,Parcel,H16,91,0.250476855,91 CUSTER STREET,0,na
4511 2 144R  0001,Parcel,H13,144R,0.87213265,144 REED AVENUE,0,na
4511 2 138R  0001,Parcel,H13,138R,0.198278016,138 REED AVENUE,0,na
4511 2 134R  0001,Parcel,H14,134R,0.143161623,134 REED AVENUE,0,na
3701 1 173   0101,Parcel,D9,173,33.04727011,173 MOUNTAIN ROAD,0,na
5401 2 131   0001,Parcel,C10,131,1.50175541,131 SUNSET FARM ROAD,0,na
4391 1 405   0001,Parcel,H9,405,0.114762692,405 PROSPECT AVENUE,0,na
0531 1 1037  0001,Parcel,H9,1037,0.562760237,1037 BOULEVARD,0,na
3776 1 471   0001,Parcel,H13,471,1.079273513,471 NEW PARK AVENUE,0,na
3776 1 481   0001,Parcel,H13,481,0.39131863,481 NEW PARK AVENUE,0,na
3776 1 457   0001,Parcel,H12,457,0.262300503,457 NEW PARK AVENUE,0,na
3776 2 646   0001,Parcel,G15,646,0.654626013,646 NEW PARK AVENUE,0,na
3291 1 37    0001,Parcel,H9,37,0.179533539,37 LOCKWOOD TERRACE,0,na
5641 1 495   0901,Parcel,G11,495,6.699416861,495 TROUT BROOK DRIVE,0,na
5001 2 260   0001,Parcel,F1,260,28.09636522,260 SIMSBURY ROAD,0,na
2641 1 15    0001,Parcel,D7,15,0.620320676,15 HIGH GATE LANE,0,na
3551 1 45    0001,Parcel,H15,45,0.341514794,45 MERILINE AVENUE,0,na
0871 2 20    0501,Parcel,C4,20,2.224234799,20 CANAL ROAD,0,na
0181 1 1563  0001,Parcel,H6,1563,81.07898408,102 WALBRIDGE ROAD,0,na
0031 1 3315B 0001,Parcel,A6,3315B,0.386360112,3315 ALBANY AVENUE,0,na
98850,Condo Main,H8,,0.635501714,577 PROSPECT AVENUE #G001,0,na
98850,Condo Main,H8,,0.635501714,577 PROSPECT AVENUE #G002,0,na
98850,Condo Main,H8,,0.635501714,577 PROSPECT AVENUE #G003,0,na
98850,Condo Main,H8,,0.635501714,577 PROSPECT AVENUE #G004,0,na
98850,Condo Main,H8,,0.635501714,577 PROSPECT AVENUE #G005,0,na
98850,Condo Main,H8,,0.635501714,577 PROSPECT AVENUE #G006,0,na
